id,team,year,career_game_count,opponent,round,result,jersey_num,kicks,marks,handballs,disposals,goals,behinds,hit_outs,tackles,rebound_50s,inside_50s,clearances,clangers,free_kicks_for,free_kicks_against,brownlow_votes,contested_possessions,uncontested_possessions,contested_marks,marks_inside_50,one_percenters,bounces,goal_assist,percentage_of_game_played,player_id,match_date,fantasy_points,score,margin,team_name,home_away,venue,crowd,_merge
118027,Adelaide Crows,2011,4,Port Adelaide Power,4,L,35,8.0,4.0,5.0,13.0,1.0,2.0,12.0,0.0,1.0,2.0,1.0,5.0,1.0,3.0,0.0,6.0,6.0,2.0,1.0,4.0,0.0,0.0,79.0,44445,2011-04-16,58,,-32,,,,,left_only
114227,Adelaide Crows,2011,179,Port Adelaide Power,4,L,5,16.0,6.0,16.0,32.0,1.0,1.0,0.0,11.0,3.0,5.0,3.0,4.0,1.0,3.0,0.0,7.0,24.0,0.0,1.0,0.0,0.0,1.0,87.0,45089,2011-04-16,141,,-32,,,,,left_only
104381,Adelaide Crows,2011,81,Port Adelaide Power,4,L,26,14.0,6.0,3.0,17.0,1.0,1.0,0.0,1.0,2.0,5.0,1.0,2.0,1.0,1.0,0.0,4.0,12.0,0.0,1.0,1.0,0.0,0.0,80.0,43735,2011-04-16,75,,-32,,,,,left_only
121743,Adelaide Crows,2011,35,Port Adelaide Power,4,L,13,5.0,5.0,6.0,11.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,3.0,1.0,2.0,0.0,4.0,7.0,0.0,2.0,1.0,0.0,0.0,94.0,45161,2011-04-16,54,,-32,,,,,left_only
43003,Adelaide Crows,2011,187,Port Adelaide Power,4,L,18,12.0,2.0,7.0,19.0,0.0,0.0,0.0,2.0,6.0,1.0,1.0,5.0,2.0,2.0,0.0,5.0,10.0,0.0,0.0,4.0,0.0,0.0,91.0,44151,2011-04-16,60,,-32,,,,,left_only
18355,Adelaide Crows,2011,3,Port Adelaide Power,4,L,33,14.0,5.0,9.0,23.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,5.0,18.0,0.0,0.0,1.0,1.0,0.0,91.0,44961,2011-04-16,87,,-32,,,,,left_only
13937,Adelaide Crows,2011,69,Port Adelaide Power,4,L,15,15.0,9.0,14.0,29.0,0.0,0.0,0.0,5.0,4.0,1.0,3.0,2.0,2.0,0.0,0.0,6.0,25.0,0.0,0.0,3.0,0.0,0.0,80.0,45053,2011-04-16,122,,-32,,,,,left_only
7200,Adelaide Crows,2011,29,Port Adelaide Power,4,L,22,15.0,4.0,9.0,24.0,0.0,0.0,0.0,3.0,5.0,3.0,0.0,5.0,3.0,1.0,0.0,6.0,18.0,0.0,0.0,5.0,0.0,0.0,95.0,44640,2011-04-16,87,,-32,,,,,left_only
96244,Adelaide Crows,2011,119,Port Adelaide Power,4,L,7,15.0,8.0,12.0,27.0,0.0,2.0,0.0,4.0,5.0,2.0,5.0,1.0,1.0,0.0,0.0,9.0,18.0,1.0,1.0,3.0,0.0,1.0,91.0,43379,2011-04-16,112,,-32,,,,,left_only
365942,Adelaide Crows,2011,13,Port Adelaide Power,4,L,8,1.0,1.0,10.0,11.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,1.0,81.0,43611,2011-04-16,34,,-32,,,,,left_only
23452,Adelaide Crows,2011,78,Port Adelaide Power,4,L,21,9.0,8.0,11.0,20.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,19.0,0.0,0.0,0.0,1.0,0.0,84.0,44231,2011-04-16,90,,-32,,,,,left_only
101061,Adelaide Crows,2011,45,Port Adelaide Power,4,L,32,8.0,5.0,9.0,17.0,0.0,0.0,0.0,1.0,0.0,5.0,5.0,4.0,1.0,1.0,0.0,9.0,8.0,0.0,0.0,2.0,1.0,1.0,77.0,43674,2011-04-16,59,,-32,,,,,left_only
48625,Adelaide Crows,2011,74,Port Adelaide Power,4,L,20,0.0,0.0,3.0,3.0,0.0,0.0,7.0,4.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,41.0,44361,2011-04-16,26,,-32,,,,,left_only
27340,Western Bulldogs,2010,115,Brisbane Lions,4,L,38,2.0,1.0,7.0,9.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,7.0,2.0,0.0,0.0,6.0,0.0,0.0,97.0,44532,2010-04-17,46,,-22,,,,,left_only
83346,Adelaide Crows,2011,1,Port Adelaide Power,4,L,28,5.0,1.0,4.0,9.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,7.0,0.0,0.0,9.0,0.0,1.0,84.0,45087,2011-04-16,45,,-32,,,,,left_only
74947,Adelaide Crows,2011,67,Port Adelaide Power,4,L,4,12.0,11.0,2.0,14.0,1.0,1.0,9.0,2.0,0.0,3.0,2.0,8.0,2.0,7.0,0.0,9.0,6.0,6.0,4.0,1.0,0.0,0.0,87.0,45102,2011-04-16,78,,-32,,,,,left_only
427725,Adelaide Crows,2011,6,Port Adelaide Power,4,L,36,5.0,6.0,12.0,17.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,5.0,13.0,0.0,0.0,4.0,0.0,0.0,84.0,44370,2011-04-16,66,,-32,,,,,left_only
530810,Sydney Swans,1997,104,Port Adelaide Power,11,W,8,17.0,3.0,13.0,30.0,0.0,3.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45451,1997-06-07,87,,35,,,,,left_only
504218,Sydney Swans,1997,109,Port Adelaide Power,11,W,6,3.0,4.0,4.0,7.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45497,1997-06-07,30,,35,,,,,left_only
557419,Sydney Swans,1997,23,Port Adelaide Power,11,W,24,6.0,1.0,6.0,12.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45785,1997-06-07,38,,35,,,,,left_only
565401,Sydney Swans,1997,47,Port Adelaide Power,11,W,19,7.0,1.0,8.0,15.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45783,1997-06-07,47,,35,,,,,left_only
538363,Sydney Swans,1997,50,Port Adelaide Power,11,W,15,8.0,5.0,5.0,13.0,1.0,1.0,12.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45895,1997-06-07,67,,35,,,,,left_only
591942,Sydney Swans,1997,123,Port Adelaide Power,11,W,11,19.0,5.0,2.0,21.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45714,1997-06-07,85,,35,,,,,left_only
572510,Sydney Swans,1997,148,Port Adelaide Power,11,W,14,15.0,3.0,8.0,23.0,0.0,0.0,0.0,5.0,1.0,2.0,1.0,2.0,2.0,4.0,0.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45636,1997-06-07,80,,35,,,,,left_only
595996,Sydney Swans,1997,71,Port Adelaide Power,11,W,34,4.0,2.0,2.0,6.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45693,1997-06-07,37,,35,,,,,left_only
585369,Sydney Swans,1997,46,Port Adelaide Power,11,W,9,7.0,3.0,6.0,13.0,2.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45554,1997-06-07,58,,35,,,,,left_only
588250,Sydney Swans,1997,12,Port Adelaide Power,11,W,31,15.0,8.0,6.0,15.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45407,1997-06-07,80,,35,,,,,left_only
557718,Adelaide Crows,1998,126,Sydney Swans,SF,W,32,19.0,3.0,5.0,24.0,1.0,1.0,1.0,2.0,1.0,8.0,4.0,1.0,1.0,2.0,0.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45830,1998-09-12,79,,27,,,,,left_only
590505,Western Bulldogs,1997,131,Geelong Cats,11,W,2,12.0,3.0,1.0,13.0,2.0,1.0,0.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45650,1997-06-07,62,,21,,,,,left_only
91369,Essendon Bombers,2011,33,Carlton Blues,4,D,18,9.0,3.0,3.0,12.0,1.0,2.0,1.0,1.0,0.0,5.0,2.0,1.0,0.0,0.0,0.0,6.0,6.0,1.0,1.0,3.0,0.0,1.0,96.0,44114,2011-04-16,55,,0,,,,,left_only
16901,Essendon Bombers,2011,145,Carlton Blues,4,D,5,18.0,5.0,7.0,25.0,1.0,1.0,1.0,8.0,2.0,4.0,4.0,1.0,2.0,1.0,0.0,7.0,15.0,0.0,0.0,2.0,0.0,1.0,85.0,45001,2011-04-16,122,,0,,,,,left_only
96095,Essendon Bombers,2011,115,Carlton Blues,4,D,42,12.0,6.0,11.0,23.0,0.0,0.0,0.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,9.0,13.0,0.0,0.0,4.0,0.0,0.0,100.0,44315,2011-04-16,90,,0,,,,,left_only
75203,Essendon Bombers,2011,10,Carlton Blues,4,D,34,9.0,5.0,5.0,14.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,1.0,2.0,1.0,0.0,10.0,4.0,2.0,0.0,4.0,0.0,0.0,96.0,43990,2011-04-16,63,,0,,,,,left_only
78192,Essendon Bombers,2011,43,Carlton Blues,4,D,7,8.0,2.0,5.0,13.0,2.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,3.0,12.0,0.0,1.0,1.0,0.0,0.0,85.0,44146,2011-04-16,53,,0,,,,,left_only
55307,Essendon Bombers,2011,18,Carlton Blues,4,D,17,10.0,5.0,2.0,12.0,1.0,0.0,0.0,3.0,0.0,3.0,1.0,3.0,0.0,2.0,0.0,3.0,10.0,1.0,0.0,0.0,0.0,0.0,76.0,44470,2011-04-16,61,,0,,,,,left_only
120907,Essendon Bombers,2011,7,Carlton Blues,4,D,45,4.0,5.0,8.0,12.0,0.0,1.0,1.0,3.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,9.0,4.0,3.0,3.0,3.0,0.0,1.0,86.0,43638,2011-04-16,55,,0,,,,,left_only
534694,Essendon Bombers,2011,332,Carlton Blues,4,D,31,11.0,6.0,7.0,18.0,1.0,0.0,0.0,5.0,2.0,2.0,1.0,2.0,3.0,1.0,3.0,7.0,11.0,1.0,0.0,12.0,1.0,0.0,99.0,45522,2011-04-16,94,,0,,,,,left_only
46576,Essendon Bombers,2011,49,Carlton Blues,4,D,39,7.0,2.0,8.0,15.0,0.0,1.0,0.0,12.0,0.0,4.0,3.0,1.0,2.0,0.0,0.0,6.0,7.0,0.0,0.0,2.0,0.0,0.0,78.0,44065,2011-04-16,94,,0,,,,,left_only
30491,Geelong Cats,2011,7,Sydney Swans,4,W,10,4.0,1.0,1.0,5.0,1.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,85.0,44475,2011-04-16,28,,27,,,,,left_only
39517,Essendon Bombers,2011,4,Carlton Blues,4,D,21,14.0,3.0,7.0,21.0,0.0,0.0,0.0,6.0,8.0,0.0,1.0,2.0,1.0,0.0,0.0,6.0,15.0,0.0,0.0,3.0,3.0,0.0,98.0,44033,2011-04-16,90,,0,,,,,left_only
422496,Essendon Bombers,2011,57,Carlton Blues,4,D,14,11.0,1.0,5.0,16.0,2.0,0.0,0.0,3.0,1.0,1.0,4.0,2.0,1.0,0.0,0.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,80.0,44301,2011-04-16,71,,0,,,,,left_only
26800,Essendon Bombers,2011,54,Carlton Blues,4,D,15,0.0,0.0,5.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,22.0,43718,2011-04-16,14,,0,,,,,left_only
66262,Essendon Bombers,2011,119,Carlton Blues,4,D,4,13.0,6.0,17.0,30.0,1.0,1.0,0.0,3.0,2.0,3.0,8.0,2.0,1.0,0.0,0.0,15.0,15.0,0.0,1.0,0.0,1.0,0.0,91.0,45191,2011-04-16,111,,0,,,,,left_only
35042,Essendon Bombers,2011,34,Carlton Blues,4,D,11,13.0,9.0,6.0,19.0,1.0,3.0,0.0,5.0,0.0,7.0,1.0,3.0,1.0,1.0,0.0,4.0,15.0,2.0,1.0,0.0,6.0,3.0,89.0,45304,2011-04-16,105,,0,,,,,left_only
19265,Essendon Bombers,2011,40,Carlton Blues,4,D,26,11.0,9.0,7.0,18.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,4.0,1.0,2.0,0.0,9.0,8.0,4.0,0.0,3.0,1.0,0.0,96.0,44077,2011-04-16,73,,0,,,,,left_only
15886,Essendon Bombers,2011,54,Carlton Blues,4,D,9,4.0,2.0,8.0,12.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,1.0,61.0,44735,2011-04-16,48,,0,,,,,left_only
10375,Essendon Bombers,2011,19,Carlton Blues,4,D,40,13.0,1.0,5.0,18.0,0.0,0.0,0.0,3.0,1.0,7.0,3.0,3.0,1.0,1.0,0.0,5.0,12.0,0.0,0.0,2.0,2.0,0.0,74.0,44099,2011-04-16,62,,0,,,,,left_only
62517,Essendon Bombers,2011,98,Carlton Blues,4,D,8,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,15.0,45263,2011-04-16,11,,0,,,,,left_only
571671,Western Bulldogs,1997,20,Geelong Cats,11,W,28,22.0,5.0,8.0,30.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45486,1997-06-07,114,,21,,,,,left_only
65966,Geelong Cats,2011,185,Sydney Swans,4,W,3,14.0,2.0,3.0,17.0,0.0,0.0,4.0,5.0,1.0,2.0,4.0,2.0,1.0,1.0,2.0,10.0,4.0,0.0,0.0,3.0,0.0,0.0,91.0,43349,2011-04-16,76,,27,,,,,left_only
45657,Geelong Cats,2011,70,Sydney Swans,4,W,7,2.0,2.0,4.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,7.0,0.0,0.0,91.0,45065,2011-04-16,24,,27,,,,,left_only
126523,Geelong Cats,2011,56,Sydney Swans,4,W,13,7.0,4.0,5.0,12.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,6.0,6.0,0.0,0.0,4.0,0.0,0.0,91.0,44303,2011-04-16,56,,27,,,,,left_only
57350,Geelong Cats,2011,22,Sydney Swans,4,W,31,11.0,4.0,4.0,15.0,1.0,4.0,0.0,4.0,0.0,2.0,0.0,7.0,2.0,6.0,0.0,9.0,7.0,4.0,3.0,2.0,0.0,0.0,94.0,44712,2011-04-16,63,,27,,,,,left_only
122050,Geelong Cats,2011,11,Sydney Swans,4,W,19,13.0,4.0,3.0,16.0,0.0,0.0,0.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,0.0,8.0,8.0,1.0,0.0,2.0,0.0,1.0,81.0,44113,2011-04-16,63,,27,,,,,left_only
26382,Geelong Cats,2011,203,Sydney Swans,4,W,44,16.0,6.0,3.0,19.0,1.0,0.0,0.0,3.0,3.0,4.0,4.0,1.0,1.0,1.0,0.0,8.0,11.0,0.0,0.0,1.0,0.0,0.0,92.0,43796,2011-04-16,88,,27,,,,,left_only
70595,Geelong Cats,2011,150,Sydney Swans,4,W,8,4.0,1.0,4.0,8.0,0.0,0.0,0.0,4.0,2.0,0.0,1.0,3.0,1.0,0.0,0.0,4.0,3.0,0.0,0.0,4.0,0.0,0.0,48.0,44110,2011-04-16,40,,27,,,,,left_only
67102,Geelong Cats,2011,97,Sydney Swans,4,W,14,13.0,1.0,9.0,22.0,0.0,0.0,1.0,8.0,2.0,7.0,6.0,4.0,2.0,1.0,0.0,14.0,7.0,1.0,0.0,1.0,0.0,0.0,86.0,44892,2011-04-16,92,,27,,,,,left_only
6300,Geelong Cats,2011,131,Sydney Swans,4,W,4,11.0,4.0,2.0,13.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,3.0,1.0,1.0,0.0,5.0,7.0,0.0,0.0,3.0,0.0,0.0,85.0,44340,2011-04-16,47,,27,,,,,left_only
57010,Geelong Cats,2011,174,Sydney Swans,4,W,9,7.0,1.0,4.0,11.0,0.0,0.0,0.0,12.0,1.0,2.0,3.0,6.0,1.0,4.0,0.0,9.0,1.0,0.0,1.0,2.0,0.0,0.0,76.0,44206,2011-04-16,69,,27,,,,,left_only
4775,Geelong Cats,2011,3,Sydney Swans,4,W,28,5.0,4.0,7.0,12.0,0.0,0.0,0.0,3.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0,0.0,1.0,0.0,0.0,80.0,43551,2011-04-16,53,,27,,,,,left_only
129680,Geelong Cats,2011,80,Sydney Swans,4,W,5,7.0,2.0,5.0,12.0,1.0,3.0,0.0,2.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,2.0,1.0,0.0,0.0,82.0,45144,2011-04-16,54,,27,,,,,left_only
545574,Geelong Cats,2011,217,Sydney Swans,4,W,11,8.0,1.0,8.0,16.0,0.0,0.0,1.0,5.0,2.0,3.0,1.0,3.0,1.0,1.0,0.0,7.0,8.0,0.0,0.0,3.0,0.0,0.0,90.0,45442,2011-04-16,61,,27,,,,,left_only
563596,Geelong Cats,2011,249,Sydney Swans,4,W,30,14.0,10.0,9.0,23.0,0.0,0.0,0.0,1.0,6.0,2.0,1.0,2.0,1.0,1.0,0.0,2.0,18.0,1.0,0.0,4.0,0.0,1.0,100.0,45855,2011-04-16,94,,27,,,,,left_only
514292,Western Bulldogs,1997,33,Geelong Cats,11,W,24,5.0,1.0,4.0,9.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45973,1997-06-07,26,,21,,,,,left_only
571520,Geelong Cats,2011,202,Sydney Swans,4,W,35,16.0,9.0,11.0,27.0,2.0,1.0,0.0,4.0,2.0,2.0,4.0,4.0,3.0,3.0,3.0,13.0,16.0,1.0,2.0,2.0,0.0,0.0,91.0,45420,2011-04-16,120,,27,,,,,left_only
513692,Geelong Cats,2011,229,Sydney Swans,4,W,6,6.0,5.0,12.0,18.0,0.0,0.0,34.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,0.0,12.0,8.0,1.0,0.0,3.0,0.0,1.0,81.0,45788,2011-04-16,96,,27,,,,,left_only
530143,Geelong Cats,2011,282,Sydney Swans,4,W,39,8.0,5.0,4.0,12.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,5.0,6.0,1.0,0.0,2.0,0.0,0.0,36.0,45748,2011-04-16,47,,27,,,,,left_only
550006,Carlton Blues,1998,56,Geelong Cats,11,L,18,13.0,1.0,8.0,21.0,1.0,1.0,0.0,3.0,1.0,6.0,2.0,4.0,2.0,2.0,0.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45766,1998-06-06,73,,-17,,,,,left_only
579225,Carlton Blues,1998,80,Geelong Cats,11,L,34,3.0,4.0,3.0,6.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45473,1998-06-06,20,,-17,,,,,left_only
524666,Carlton Blues,1998,276,Geelong Cats,11,L,21,13.0,2.0,6.0,19.0,0.0,0.0,0.0,3.0,1.0,7.0,2.0,1.0,1.0,1.0,0.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45380,1998-06-06,66,,-17,,,,,left_only
1467,Western Bulldogs,2010,136,Collingwood Magpies,1,L,17,14.0,4.0,12.0,26.0,0.0,2.0,0.0,0.0,0.0,9.0,5.0,1.0,2.0,0.0,0.0,11.0,15.0,0.0,0.0,1.0,0.0,1.0,85.0,43614,2010-03-28,82,,-36,,,,,left_only
524922,Western Bulldogs,1997,33,Geelong Cats,11,W,32,14.0,6.0,3.0,17.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,0.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45504,1997-06-07,75,,21,,,,,left_only
578931,Western Bulldogs,1997,86,Geelong Cats,11,W,5,14.0,5.0,6.0,20.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45887,1997-06-07,77,,21,,,,,left_only
521509,Western Bulldogs,1997,154,Geelong Cats,11,W,3,7.0,3.0,2.0,9.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,0.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45553,1997-06-07,54,,21,,,,,left_only
547956,Western Bulldogs,1997,137,Geelong Cats,11,W,36,14.0,3.0,4.0,18.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,6.0,1.0,0.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45849,1997-06-07,67,,21,,,,,left_only
572261,Western Bulldogs,1997,144,Geelong Cats,11,W,9,4.0,3.0,1.0,5.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45607,1997-06-07,25,,21,,,,,left_only
526788,Carlton Blues,1998,11,Geelong Cats,11,L,17,3.0,4.0,2.0,5.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45678,1998-06-06,19,,-17,,,,,left_only
583190,Western Bulldogs,1997,157,Geelong Cats,11,W,15,2.0,2.0,4.0,6.0,0.0,0.0,15.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45980,1997-06-07,33,,21,,,,,left_only
513146,Western Bulldogs,1997,63,Geelong Cats,11,W,6,17.0,8.0,5.0,22.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45624,1997-06-07,97,,21,,,,,left_only
560418,Western Bulldogs,1997,56,Geelong Cats,11,W,21,14.0,4.0,7.0,21.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45480,1997-06-07,67,,21,,,,,left_only
79534,Western Bulldogs,2010,24,Collingwood Magpies,1,L,42,5.0,2.0,4.0,9.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,5.0,3.0,1.0,0.0,1.0,0.0,0.0,93.0,44699,2010-03-28,38,,-36,,,,,left_only
5164,Western Bulldogs,2010,25,Collingwood Magpies,1,L,3,11.0,3.0,5.0,16.0,0.0,1.0,0.0,1.0,3.0,3.0,1.0,4.0,0.0,1.0,0.0,3.0,10.0,0.0,0.0,6.0,0.0,1.0,81.0,43801,2010-03-28,54,,-36,,,,,left_only
17977,Western Bulldogs,2010,148,Collingwood Magpies,1,L,36,6.0,3.0,6.0,12.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,7.0,0.0,1.0,8.0,0.0,0.0,87.0,44250,2010-03-28,55,,-36,,,,,left_only
553663,Western Bulldogs,1997,35,Geelong Cats,11,W,14,9.0,3.0,2.0,11.0,1.0,0.0,6.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45467,1997-06-07,50,,21,,,,,left_only
560223,Western Bulldogs,1997,52,Geelong Cats,11,W,16,2.0,2.0,4.0,6.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45454,1997-06-07,30,,21,,,,,left_only
593972,Western Bulldogs,1997,184,Geelong Cats,11,W,39,7.0,2.0,10.0,17.0,0.0,0.0,0.0,5.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45672,1997-06-07,66,,21,,,,,left_only
528116,Western Bulldogs,1997,53,Geelong Cats,11,W,8,8.0,7.0,4.0,12.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45892,1997-06-07,55,,21,,,,,left_only
78624,Sydney Swans,2011,24,Geelong Cats,4,L,32,5.0,2.0,1.0,6.0,0.0,1.0,0.0,5.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,83.0,44147,2011-04-16,42,,-27,,,,,left_only
38729,Western Bulldogs,2010,43,Collingwood Magpies,1,L,22,4.0,3.0,5.0,9.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,3.0,0.0,1.0,0.0,2.0,7.0,0.0,0.0,4.0,0.0,0.0,70.0,43271,2010-03-28,32,,-36,,,,,left_only
132051,Western Bulldogs,2010,92,Collingwood Magpies,1,L,27,8.0,4.0,9.0,17.0,1.0,2.0,10.0,1.0,1.0,3.0,5.0,5.0,6.0,4.0,0.0,9.0,8.0,1.0,1.0,1.0,0.0,0.0,72.0,44503,2010-03-28,70,,-36,,,,,left_only
580650,Sydney Swans,2011,213,Geelong Cats,4,L,5,9.0,4.0,6.0,15.0,1.0,0.0,0.0,7.0,1.0,3.0,4.0,4.0,1.0,2.0,0.0,11.0,3.0,0.0,0.0,3.0,0.0,0.0,90.0,45782,2011-04-16,68,,-27,,,,,left_only
576750,Sydney Swans,2011,143,Geelong Cats,4,L,2,24.0,4.0,3.0,27.0,0.0,0.0,0.0,3.0,10.0,2.0,2.0,3.0,2.0,1.0,0.0,6.0,14.0,0.0,0.0,2.0,1.0,0.0,94.0,45873,2011-04-16,104,,-27,,,,,left_only
501425,Sydney Swans,2011,280,Geelong Cats,4,L,37,10.0,4.0,13.0,23.0,1.0,0.0,0.0,3.0,1.0,3.0,5.0,1.0,2.0,1.0,0.0,15.0,5.0,0.0,0.0,2.0,0.0,1.0,93.0,45548,2011-04-16,76,,-27,,,,,left_only
548652,Sydney Swans,2011,41,Geelong Cats,4,L,12,16.0,4.0,13.0,29.0,1.0,1.0,0.0,10.0,1.0,3.0,9.0,8.0,1.0,2.0,0.0,21.0,7.0,0.0,0.0,1.0,0.0,0.0,83.0,44215,2011-04-16,115,,-27,,,,,left_only
